el_for_eng:S0291L01B03	why do I hope?	γιατί ελπίζω;	37779f2c-81bb-40ae-b4d9-d3f02877783c
el_for_eng:S0291L01U01	I hope you know	ελπίζω ότι ξέρεις	f54fb8d1-b121-4e3c-9264-ad66baf1b325
el_for_eng:S0291L01U02	I hope it is today	ελπίζω ότι είναι σήμερα	a68a011e-61dd-479b-bec8-e768d8cfa233
el_for_eng:S0291L01U03	I hope they speak Greek	ελπίζω ότι μιλάνε ελληνικά	ae5dd9ba-06f0-4be8-95c7-ca3fd3ba316f
el_for_eng:S0291L01U04	I hope it's not a problem	ελπίζω ότι δεν είναι πρόβλημα	b83687f7-1b7d-4f4c-9d8f-2c9232d8b2d9
el_for_eng:S0291L01U05	I hope he knows the answer	ελπίζω ότι ξέρει την απάντηση	22d7d152-b928-4328-8080-91f75896b023
el_for_eng:S0291L02B01	to be able	να μπορέσω	3a81a1e5-f985-443e-a157-9ee7bbf80f81
el_for_eng:S0291L02B02	I want to be able	θέλω να μπορέσω	3eed44b8-2278-41d0-9712-86a9f295cb05
el_for_eng:S0291L02B03	I hope to be able	ελπίζω να μπορέσω	5d1c2675-b1f4-49ff-93bb-17595afd4b85
el_for_eng:S0291L02C01	I am able	μπορέσω	09165813-41e6-45b8-bad7-95c2b1051fd8
el_for_eng:S0291L02U01	unfortunately, I want to be able	δυστυχώς, θέλω να μπορέσω	78cc0290-fbd3-45b5-b3de-af2692d71a55
el_for_eng:S0291L02U03	I want to be able to stay a little longer	θέλω να μπορέσω να μείνω λίγο	33d75540-aa36-4ce1-b602-cfaa787c35eb
el_for_eng:S0291L02U04	I hope to be able to stay here	ελπίζω να μπορέσω να μείνω εδώ	737f98db-191f-4e44-8bbb-88dfbcfd7347
el_for_eng:S0291L02U05	I hope to be able to do everything	ελπίζω να μπορέσω να κάνω τα πάντα	1809a556-73b3-4546-8a05-0bfb88275cbc
el_for_eng:S0291L03B01	to speak	να μιλήσω	c42cd1a7-26b1-448e-ac93-d4e90518fe5c
el_for_eng:S0291L03B02	I want to speak	θέλω να μιλήσω	9a224d8d-2abd-423b-9609-34f8c5091d1a
el_for_eng:S0291L03B03	I want to speak Greek	θέλω να μιλήσω ελληνικά	f7a2b36f-17b7-4e8b-a50d-68d97310e061
el_for_eng:S0291L03C01	I speak	μιλήσω	c9482b2f-e765-4ad6-9f34-cc08661980ac
el_for_eng:S0291L03U01	I hope to speak Greek	ελπίζω να μιλήσω ελληνικά	718e9700-8c91-4b47-b033-d04276f44f7c
el_for_eng:S0291L03U02	she said I should speak	είπε ότι πρέπει να μιλήσω	1f3116dc-eaea-4589-86f5-dd27f975f893
el_for_eng:S0291L03U03	I had to speak Greek	έπρεπε να μιλήσω ελληνικά	185c9967-6584-4902-9afb-335875f8329f
el_for_eng:S0291L03U04	I hope to be able to speak	ελπίζω να μπορέσω να μιλήσω	d3a0bf8c-6627-40c0-8a6c-dcbb05f2276a
el_for_eng:S0291L03U05	I hope to be able to speak Greek	ελπίζω να μπορέσω να μιλήσω ελληνικά	81b9c591-b974-44bf-a144-9bf50f7499e7
el_for_eng:S0291L04B01	better	καλύτερα	bd5c876a-80d1-40f2-95a9-5b10ef01036f
el_for_eng:S0291L04B02	to speak better	να μιλήσω καλύτερα	40fa205a-e645-4643-a394-bf9bc69cb00e
el_for_eng:S0291L04B03	I hope to speak better	ελπίζω να μιλήσω καλύτερα	690b8836-0750-4878-a958-a3f88ce6b0bb
el_for_eng:S0291L04U01	I had to speak better	έπρεπε να μιλήσω καλύτερα	41a86d6f-8f68-4ee7-a720-b151511edf34
el_for_eng:S0291L04U02	I want to speak Greek better	θέλω να μιλήσω ελληνικά καλύτερα	0d26ebb6-6e4d-4e80-b90e-60fd7e6bf205
el_for_eng:S0291L04U03	she said I should speak better	είπε ότι πρέπει να μιλήσω καλύτερα	5c00a088-173a-42e8-a552-98a8780bbeaf
el_for_eng:S0291L04U04	I hope to be able to speak better	ελπίζω να μπορέσω να μιλήσω καλύτερα	8fe772da-c2d5-4c52-8966-3d78ce0ff43f
el_for_eng:S0291L04U05	I hope to speak better this afternoon	ελπίζω να μιλήσω καλύτερα σήμερα το απόγευμα	2d711a88-9373-4077-a9f1-ac80f41fca20
el_for_eng:S0292L01B01	to be able	να μπορέσεις	3a81a1e5-f985-443e-a157-9ee7bbf80f81
el_for_eng:S0292L01B02	I want you to be able	θέλω να μπορέσεις	a888a7e6-3775-46f1-9a17-d40c25f61975
el_for_eng:S0292L01B03	I hope you'll be able	ελπίζω να μπορέσεις	097f8102-606e-4ad6-a024-241930e75767
el_for_eng:S0292L01C01	you are able	μπορέσεις	5e76fe40-75bf-4542-8003-486f2223d814
el_for_eng:S0292L01U01	I hope you'll be able to come	ελπίζω να μπορέσεις να έρθεις	9a5200c7-80aa-44d5-9f62-0ae8d57ca3d9
el_for_eng:S0292L01U02	I hope you'll be able to finish	ελπίζω να μπορέσεις να τελειώσεις	a2f4e5e7-ddb8-499a-882c-de60e49f2b3d
el_for_eng:S0292L01U03	I want you to be able to start early	θέλω να μπορέσεις να αρχίσεις νωρίς	43a9d898-cf9b-45ae-8501-46c828eeafb1
el_for_eng:S0292L01U04	you had to be able to finish today	έπρεπε να μπορέσεις να τελειώσεις σήμερα	d8e0d5db-a6d0-4574-b816-ee9ad936964b
el_for_eng:S0292L01U05	I hope you'll be able to finish soon	ελπίζω να μπορέσεις να τελειώσεις σύντομα	433fda12-339f-46ff-ae90-bf3bcded3bf8
el_for_eng:S0292L01U06	I hope you'll be able to come next month	ελπίζω να μπορέσεις να έρθεις τον επόμενο μήνα	b68c9690-4c95-4171-acb7-39944e0a8d47
el_for_eng:S0292L02B01	to the party	στο πάρτι	0ad94310-59ea-4699-8728-c8b9b5948bae
el_for_eng:S0292L02B02	to come to the party	να έρθεις στο πάρτι	b747be71-ea30-4007-8e9d-4c4f1bc32bb9
el_for_eng:S0292L02B03	I want you to come to the party	θέλω να έρθεις στο πάρτι	330a20d6-3030-40f7-92bd-cbec6033183f
el_for_eng:S0292L02C01	to the	στο	9abcb9ca-3706-4f57-add7-6240c1f10b4e
el_for_eng:S0292L02C02	party	πάρτι	7e112acb-63bf-485b-8e9d-9ad62f04894a
el_for_eng:S0292L02U01	you should come to the party	πρέπει να έρθεις στο πάρτι	4f166556-1afe-4cce-8f17-3db8479eb757
el_for_eng:S0292L02U02	she said there are many people at the party	είπε ότι είναι άνθρωποι στο πάρτι	50e138c9-da9a-4095-bb6c-8fb03e77146f
el_for_eng:S0292L02U03	I wonder if she will be there at the party	αναρωτιέμαι αν θα είναι εκεί στο πάρτι	5a3ba2b0-5643-4585-9492-b7bf902ad38a
el_for_eng:S0292L02U04	I hope you'll be able to come to the party	ελπίζω να μπορέσεις να έρθεις στο πάρτι	4a842804-18b8-4c1f-9658-6f27feb619f8
el_for_eng:S0292L02U05	I hope you'll be able to come to the party soon	ελπίζω να μπορέσεις να έρθεις στο πάρτι σύντομα	2ae9d256-cb04-4447-a1f6-96d6bcc7228c
el_for_eng:S0293L02B01	will meet me	με συναντήσει	3733a52b-8d08-4f3a-997e-dbbd50ff1485
el_for_eng:S0293L02B02	will meet me	θα με συναντήσει	3733a52b-8d08-4f3a-997e-dbbd50ff1485
el_for_eng:S0293L02B03	where will he meet me?	πού θα με συναντήσει;	b06065f8-4ca1-4447-8ede-bd1d505bf669
el_for_eng:S0293L02B04	he won't meet me	δεν θα με συναντήσει	2a7e8e0b-0009-499c-b704-e6eabab6bbfb
el_for_eng:S0293L02C01	me	με	d3b3529c-ec1a-4927-b94a-260869f41ff2
el_for_eng:S0293L02C02	he meets	συναντήσει	fd1c3fdc-3bd0-43b3-847e-19f2c760a470
el_for_eng:S0293L02U01	do you know where he'll meet me?	ξέρεις πού θα με συναντήσει;	84c7ae33-ae34-4776-b01d-7255d89739f5
el_for_eng:S0293L02U02	I wonder where he'll meet me	αναρωτιέμαι πού θα με συναντήσει	05cfa0e9-4cda-44ad-a575-03af04bdb644
el_for_eng:S0293L02U03	she said he'll meet me today	είπε ότι θα με συναντήσει σήμερα	a914fd93-ac60-4a21-8cad-083e5a73b6e6
el_for_eng:S0293L02U04	I hope he'll meet me soon	ελπίζω ότι θα με συναντήσει σύντομα	3f0859c4-4d6c-44fd-93ab-fb9a09fc9568
el_for_eng:S0293L02U05	I don't know if he'll meet me this afternoon	δεν ξέρω αν θα με συναντήσει σήμερα το απόγευμα	b04cdb4b-8d53-4a9c-9059-9ef8ccf96c6e
el_for_eng:S0294L01B01	enough	αρκετό	6543b6e5-3f91-42f8-84c7-46fb86bcf1bc
el_for_eng:S0294L01B02	is it enough?	είναι αρκετό;	b4274ce9-82e7-4def-b7db-0c483be5fc58
el_for_eng:S0294L01B03	it's not enough	δεν είναι αρκετό	ab3d59f3-15b2-45a0-a0b3-07a871896810
el_for_eng:S0294L01U01	she said it's enough	είπε ότι είναι αρκετό	61c34dda-b6ab-4222-9953-ba5ba9259f6b
el_for_eng:S0294L01U02	I hope it's enough	ελπίζω ότι είναι αρκετό	bde4a525-7e22-41e7-b33c-a7c379e5d58a
el_for_eng:S0294L01U03	unfortunately, it's not enough	δυστυχώς, δεν είναι αρκετό	e941a170-5902-4faa-95eb-09434e09c0be
el_for_eng:S0294L01U04	I don't think it's enough	δεν νομίζω ότι είναι αρκετό	441502c9-a3c4-486c-8798-e8bcd1335db6
el_for_eng:S0294L01U05	I wonder if it's enough	αναρωτιέμαι αν είναι αρκετό	f4d5a09a-a020-4653-9750-4ec5ee5bf5cd
el_for_eng:S0294L03B01	to call you	να σε πάρω τηλέφωνο	c1c034f3-d5b6-43b2-a763-4804ab2036dc
el_for_eng:S0294L03B02	I want to call you	θέλω να σε πάρω τηλέφωνο	3d847671-9020-426e-b660-fe4bde36797a
el_for_eng:S0294L03B03	I had to call you	έπρεπε να σε πάρω τηλέφωνο	702d787a-afdf-405e-9ce8-4a786e16e806
el_for_eng:S0294L03C01	I take	πάρω	43603855-69bd-4b1f-8320-df351e9588d6
el_for_eng:S0294L03C02	phone	τηλέφωνο	078778e2-2586-4c52-82d8-637bf7401024
el_for_eng:S0294L03U01	I can't call you	δεν μπορώ να σε πάρω τηλέφωνο	3536d1af-d16f-4e49-8c17-5581c74d67d5
el_for_eng:S0294L03U02	I should call you soon	πρέπει να σε πάρω τηλέφωνο σύντομα	189be37a-f2b9-49b6-aa4e-b70c0eafb3a1
el_for_eng:S0294L03U03	she said I should call you	είπε ότι πρέπει να σε πάρω τηλέφωνο	08b49fde-5d9a-4c03-b019-a15e80457719
el_for_eng:S0294L03U04	I hope to be able to call you	ελπίζω να μπορέσω να σε πάρω τηλέφωνο	f8b46b78-3249-4926-b1cf-445328723897
el_for_eng:S0294L03U05	I don't have enough time to call you	δεν έχω αρκετό χρόνο να σε πάρω τηλέφωνο	dde0d463-84c4-4355-a2e2-9c27ce62e4e6
el_for_eng:S0295L01B01	I said	είπα	e244cda2-6b4f-4f29-9a0e-446251d3f00b
el_for_eng:S0295L01B02	what did I say?	τι είπα;	f490006d-b1fe-404f-af18-d69605f50370
el_for_eng:S0295L01B03	I didn't say	δεν είπα	7f0cc66d-0c20-4154-b7fd-9c3b2147862e
el_for_eng:S0295L01U01	I said I know	είπα ότι ξέρω	504fcbea-d34a-4d5d-be38-f78172f6d36e
el_for_eng:S0295L01U02	I said I hope	είπα ότι ελπίζω	086572ae-1c67-401f-958e-5f28c22a14f8
el_for_eng:S0295L01U03	I wonder what I said	αναρωτιέμαι τι είπα	23719703-ae55-4ae1-b571-1fb2bbb1818c
el_for_eng:S0295L01U04	I said it's not a problem	είπα ότι δεν είναι πρόβλημα	af46acc3-2dcb-4535-98be-8abf606d99cd
el_for_eng:S0295L01U05	I said I don't have enough time	είπα ότι δεν έχω αρκετό χρόνο	70ca90fb-48ba-49d8-8b3c-9d6212496ce4
el_for_eng:S0295L03B01	to finish	να τελειώσω	4039ae17-5908-45c0-aeac-cbd3a01a3087
el_for_eng:S0295L03B02	I want to finish	θέλω να τελειώσω	861ceba6-9177-4a1b-bc3e-6acfa5a8f187
el_for_eng:S0295L03B03	I wanted to finish	ήθελα να τελειώσω	9c3df4f2-da9d-4bd0-bc20-da7e6b2663c2
el_for_eng:S0295L03C01	I finish	τελειώσω	a7f7b098-cb2b-4bd8-920a-8a959f967d0d
el_for_eng:S0295L03U01	I had to finish	έπρεπε να τελειώσω	6d96e408-05c1-4bab-8af3-2781ddedf6c7
el_for_eng:S0295L03U02	I can finish today	μπορώ να τελειώσω σήμερα	7c8bc7ff-b8ae-4fd1-afd2-45c029eaab84
el_for_eng:S0295L03U03	I said I wanted to finish	είπα ότι ήθελα να τελειώσω	7c642411-ccb7-4580-9bad-c0937f5afabc
el_for_eng:S0295L03U04	I should finish soon	πρέπει να τελειώσω σύντομα	ec7e1189-917b-4fb8-97f9-e8d13acc21ca
el_for_eng:S0295L03U05	I hope to be able to finish	ελπίζω να μπορέσω να τελειώσω	69b685a6-5565-4f59-9102-d2c58bd03fa5
el_for_eng:S0295L04B01	within a day	μέσα σε μια μέρα	3c590735-e3f7-462a-b8f5-fa058e6eefb9
el_for_eng:S0295L04B02	I wanted to finish within a day	ήθελα να τελειώσω μέσα σε μια μέρα	548b3a6a-edaf-43b2-a97f-7a818ad67898
el_for_eng:S0295L04B03	I said I can finish within a day	είπα ότι μπορώ να τελειώσω μέσα σε μια μέρα	1d632caa-a88a-4d26-8d55-6574dd364e0b
el_for_eng:S0295L04C01	inside	μέσα	e65d6d37-8f66-40cf-a887-f57cf012ead5
el_for_eng:S0295L04C02	day	μέρα	f02c85f4-dcc4-4d3b-9cb4-11e580887661
el_for_eng:S0295L04U01	she said I had to finish within a day	είπε ότι έπρεπε να τελειώσω μέσα σε μια μέρα	f1cfe058-c616-4f69-85bd-1278fe607303
el_for_eng:S0295L04U02	I hope to be able to finish within a day	ελπίζω να μπορέσω να τελειώσω μέσα σε μια μέρα	632f9e46-91e3-4d4a-b05e-de41880ec3d3
el_for_eng:S0295L04U03	I didn't say I wanted to finish within a day	δεν είπα ότι ήθελα να τελειώσω μέσα σε μια μέρα	757baf2a-ea88-4e6e-b655-bb681c62cb10
el_for_eng:S0295L04U04	I don't think I can finish within a day	δεν νομίζω ότι μπορώ να τελειώσω μέσα σε μια μέρα	45368f0b-76a1-47af-996f-fa9e017932f4
el_for_eng:S0295L04U05	I don't have enough time to finish within a day	δεν έχω αρκετό χρόνο να τελειώσω μέσα σε μια μέρα	b89e0429-7524-47cf-9344-f6aa6f911ddb
el_for_eng:S0296L01B01	I needed	χρειαζόμουν	b27e52b9-76a6-499d-b13f-b4554b3af759
el_for_eng:S0296L01B02	I didn't need	δεν χρειαζόμουν	5ae2d3e6-409e-4083-b71a-da938e9132e3
el_for_eng:S0296L01B03	why did I need?	γιατί χρειαζόμουν;	4b4487fa-52c6-4fa4-9373-af34bb075ceb
el_for_eng:S0296L01U01	I said I needed	είπα ότι χρειαζόμουν	26c7f4a4-c00a-4745-8b36-5b640f553e74
el_for_eng:S0296L01U02	I know I needed	ξέρω ότι χρειαζόμουν	a73e3eda-125a-4e37-843f-fe80585fd788
el_for_eng:S0296L01U03	she said I needed	είπε ότι χρειαζόμουν	69921ebe-610a-4e5f-96b8-6bc3a902efdf
el_for_eng:S0296L01U04	unfortunately, I needed	δυστυχώς, χρειαζόμουν	02877ad3-2743-4d81-ba86-0329031dfd93
el_for_eng:S0296L01U05	I said I didn't need	είπα ότι δεν χρειαζόμουν	3685be6d-3367-418e-8ad4-65cc74c8e8c0
el_for_eng:S0296L02B01	even more	περισσότερο	274bf86e-966e-420b-aa9e-2495af8d8af8
el_for_eng:S0296L02B02	a little more	λίγο περισσότερο	a60c20ca-0f32-4599-b269-05430aad0ca2
el_for_eng:S0296L02B03	a little more time	λίγο περισσότερο χρόνο	b0f8f8cd-b8d8-43cb-a82c-19d0aa8cc360
el_for_eng:S0296L02U01	do you have a little more time?	έχεις λίγο περισσότερο χρόνο;	3400c932-ce84-4635-ae8a-19214af88fc8
el_for_eng:S0296L02U02	I hope I have a little more time	ελπίζω ότι έχω λίγο περισσότερο χρόνο	2a7f954d-29b4-4120-a11c-66b422cc4a0b
el_for_eng:S0296L02U03	she said I needed more time	είπε ότι χρειαζόμουν περισσότερο χρόνο	d658b581-409a-43f3-acdb-fb99d2d5410e
el_for_eng:S0296L02U04	I said I needed a little more time	είπα ότι χρειαζόμουν λίγο περισσότερο χρόνο	9fd6d187-0eda-4fe5-83f3-cf38f498f0f7
el_for_eng:S0297L01B01	many	πολλούς	446bf1d4-2db0-42c4-bf20-9dc92ff1b485
el_for_eng:S0297L01B02	many people	πολλούς ανθρώπους	7332eca1-f020-4d4b-801c-bc879fb583b6
el_for_eng:S0297L01B03	I don't know many people	δεν γνωρίζω πολλούς ανθρώπους	cfac731c-9d22-4a48-9609-2fa9838de5de
el_for_eng:S0297L01U01	she said she knows many people	είπε ότι γνωρίζει πολλούς ανθρώπους	0804a134-0697-4e7d-9312-be47c38c1cc0
el_for_eng:S0297L01U02	I said I don't know many people	είπα ότι δεν γνωρίζω πολλούς ανθρώπους	040f3c97-98cd-4c61-8170-8b60d58f2e4d
el_for_eng:S0297L01U03	I wonder if you know many people here	αναρωτιέμαι αν γνωρίζεις πολλούς ανθρώπους εδώ	0df2cca9-9988-4ba0-beff-e2d868c660e8
el_for_eng:S0297L01U04	I hope I know many people at the party	ελπίζω ότι γνωρίζω πολλούς ανθρώπους στο πάρτι	3477ef7f-cdf0-4206-9cf1-aec07e499139
el_for_eng:S0297L01U05	do you know many people who speak Greek?	γνωρίζεις πολλούς ανθρώπους που μιλάνε ελληνικά;	bbfe89de-49f2-452a-bcfb-9fd5bbd75764
el_for_eng:S0298L01B01	nothing	τίποτα	e7c864fd-af8e-41f4-ae95-e48105c51738
el_for_eng:S0298L01B02	I have nothing	δεν έχω τίποτα	896f6120-fa6c-4ae9-b17e-e8d49009cde8
el_for_eng:S0298L01B03	it's nothing	δεν είναι τίποτα	7453554d-6735-4229-919a-9239f46fa133
el_for_eng:S0298L01U01	I said I have nothing	είπα ότι δεν έχω τίποτα	0e236424-91fa-4204-bc50-f9d67af2d549
el_for_eng:S0298L01U02	she said it's nothing	είπε ότι δεν είναι τίποτα	180359f4-c0e2-440c-889d-15380ff808e8
el_for_eng:S0298L01U03	I know it's nothing	ξέρω ότι δεν είναι τίποτα	db96eb73-643d-4518-91be-20a6e28a9371
el_for_eng:S0298L01U04	I hope it's nothing	ελπίζω ότι δεν είναι τίποτα	163f1b82-e2ac-4917-b74b-afbf278b266f
el_for_eng:S0298L01U05	I wonder if it's nothing	αναρωτιέμαι αν δεν είναι τίποτα	991ffcd5-daa5-4e7a-bceb-b71c7e9b5d81
el_for_eng:S0298L02B01	something else	κάτι άλλο	f411c01a-870a-42ff-964c-e7c0d45b1265
el_for_eng:S0298L02B02	nothing else	τίποτα άλλο	bd1ec5cb-4144-43cb-9572-a6d398d86a4d
el_for_eng:S0298L02B03	do you have something else?	έχεις κάτι άλλο;	16b9bd23-909b-454a-b1ef-8432541584d2
el_for_eng:S0298L02U01	I have nothing else	δεν έχω τίποτα άλλο	2691ce30-a7ad-4a41-9f74-242a072d76a8
el_for_eng:S0298L02U02	I said I wanted something else	είπα ότι ήθελα κάτι άλλο	18d78425-8e7f-4a69-a06f-6f94e88aab91
el_for_eng:S0298L02U03	she said there is nothing else	είπε ότι δεν είναι τίποτα άλλο	da4b3304-2169-409a-affd-2193009490c8
el_for_eng:S0298L02U04	I wonder if there is something else	αναρωτιέμαι αν είναι κάτι άλλο	3d227a69-21c8-4bde-84b8-8b862a6a0efb
el_for_eng:S0298L02U05	I know there is nothing else	ξέρω ότι δεν είναι τίποτα άλλο	d9adbd9f-a9f7-4808-a0f4-8fa3450de698
el_for_eng:S0298L03B01	to say	να πω	97752a35-df73-4250-a95b-41bd46044557
el_for_eng:S0298L03B02	I want to say	θέλω να πω	9e069408-1b90-42a8-b610-96e523b63266
el_for_eng:S0298L03B03	I want to say something	θέλω να πω κάτι	e31ed9ff-9351-4e5d-b8b2-1b11b9517434
el_for_eng:S0298L03C01	I say	πω	24115cc2-a45e-4386-963d-2290bae1de1f
el_for_eng:S0298L03U01	I don't know what to say	δεν ξέρω τι να πω	8c3af47e-7aab-47eb-ae37-8da17a0e6531
el_for_eng:S0298L03U02	I should say it soon	πρέπει να πω σύντομα	155643db-7972-427e-84d2-da78ff0bc454
el_for_eng:S0298L03U03	she said I should say it	είπε ότι πρέπει να πω	639f5d95-83af-453a-ab01-bb28009a9a8f
el_for_eng:S0298L03U04	I have nothing else to say	δεν έχω τίποτα άλλο να πω	4715c87d-8287-475d-bf4e-fec53a0d6ebd
el_for_eng:S0298L03U05	I hope to be able to say it better	ελπίζω να μπορέσω να πω καλύτερα	46e8a960-3460-4376-b158-4d7092735722
el_for_eng:S0299L02B01	to pay	να πληρώσει	aed598cc-7011-467b-a28c-a49dfd29f278
el_for_eng:S0299L02B02	he wants to pay	θέλει να πληρώσει	74217979-421f-4cb4-a751-b70a1d396996
el_for_eng:S0299L02B03	he had to pay	έπρεπε να πληρώσει	781c1883-d28c-4d2c-a0e6-e03535767b35
el_for_eng:S0299L02C01	he pays	πληρώσει	a50a99a9-581a-443e-aa47-a4ba9ad247b0
el_for_eng:S0299L02U01	he doesn't want to pay	δεν θέλει να πληρώσει	97415e84-3670-4015-83be-7ad38f1e45a5
el_for_eng:S0299L02U02	I said he wants to pay	είπα ότι θέλει να πληρώσει	0e60474c-d934-4050-ad44-dfb7e58cf4b2
el_for_eng:S0299L02U03	she said he should pay	είπε ότι πρέπει να πληρώσει	b85f5bd6-3258-40b3-aebe-b6fa8a9f4454
el_for_eng:S0299L02U04	I hope he wants to pay	ελπίζω ότι θέλει να πληρώσει	68caa846-87e1-4370-a6ef-4131926b5155
el_for_eng:S0299L02U05	I wonder if he wants to pay	αναρωτιέμαι αν θέλει να πληρώσει	c8445d86-819e-445a-8832-8224a403ba92
el_for_eng:S0299L03B01	the half price	τη μισή τιμή	028a9d41-bb9b-42e3-b1ed-f0530da1df98
el_for_eng:S0299L03B02	to pay the half price	να πληρώσει τη μισή τιμή	771f569c-8931-4efd-92cf-2cce852d2cd2
el_for_eng:S0299L03B03	he wants to pay the half price	θέλει να πληρώσει τη μισή τιμή	b85f89a7-b9a1-4c08-81cf-a968eafcceee
el_for_eng:S0299L03C01	half	μισή	836cb15a-e328-4b2c-bffd-5be22f1bfeea
el_for_eng:S0299L03C02	price	τιμή	a5da86e3-76f2-4d00-840c-bafcb9d683b8
el_for_eng:S0299L03U01	he had to pay the half price	έπρεπε να πληρώσει τη μισή τιμή	b1013f2c-59f9-40aa-b8f0-5b9f29e792c0
el_for_eng:S0299L03U02	I said he wants to pay the half price	είπα ότι θέλει να πληρώσει τη μισή τιμή	d5b76c9e-3155-4d82-8890-0faa4e6a58bf
el_for_eng:S0299L03U03	she said he should pay the half price	είπε ότι πρέπει να πληρώσει τη μισή τιμή	ff1d1225-a8e4-4977-b281-72ae37f736a8
el_for_eng:S0299L03U05	I wonder if he wants to pay the half price	αναρωτιέμαι αν θέλει να πληρώσει τη μισή τιμή	cefaf76f-a16f-45cd-b8b1-18d9c36cd077
el_for_eng:S0300L01B01	to seem	να φαίνεται	e9a2e9f3-e760-46fe-858b-fa967e562715
el_for_eng:S0300L01B02	he wants to seem	θέλει να φαίνεται	82976a44-8952-4d4a-870c-48f372d02e69
el_for_eng:S0300L01B03	she doesn't want to seem	δεν θέλει να φαίνεται	3e53a806-ab77-4eb8-a553-8e4fa680fdc0
el_for_eng:S0300L01C01	it seems	φαίνεται	006eea04-9e23-4dd7-9fa6-9f662881988b
el_for_eng:S0300L01U01	why doesn't she want to seem?	γιατί δεν θέλει να φαίνεται;	e4f27d45-0c95-4ff0-bb0b-92f436375db7
el_for_eng:S0300L01U02	I said she doesn't want to seem	είπα ότι δεν θέλει να φαίνεται	2be48014-60ae-47c8-a803-92c0651d6238
el_for_eng:S0300L01U03	she said she doesn't want to seem	είπε ότι δεν θέλει να φαίνεται	4f2252c9-e434-420f-a91f-07d6238898ee
el_for_eng:S0300L01U04	I know she doesn't want to seem	ξέρω ότι δεν θέλει να φαίνεται	2976168c-0111-4e18-87c1-97ca5a933f1f
el_for_eng:S0300L01U05	I wonder if she wants to seem	αναρωτιέμαι αν θέλει να φαίνεται	3fa586d2-fc8c-403a-a19d-eb52578681f1
el_for_eng:S0300L02B01	unfriendly	αντιπαθής	f9a06336-e758-4343-9de7-b42509e926ba
el_for_eng:S0300L02B02	to seem unfriendly	να φαίνεται αντιπαθής	a2d4436d-db7f-4298-9888-52d00227d23d
el_for_eng:S0300L02B03	she doesn't want to seem unfriendly	δεν θέλει να φαίνεται αντιπαθής	628ca5c2-acdb-48ce-96cc-5d94326809ac
el_for_eng:S0300L02U01	I said she doesn't want to seem unfriendly	είπα ότι δεν θέλει να φαίνεται αντιπαθής	c1002fc8-165c-4196-bc2e-c243ac4503e9
el_for_eng:S0300L02U02	I know she doesn't want to seem unfriendly	ξέρω ότι δεν θέλει να φαίνεται αντιπαθής	09a50e54-7da5-4100-a434-8bf75cce71e4
el_for_eng:S0300L02U03	she said she doesn't want to seem unfriendly	είπε ότι δεν θέλει να φαίνεται αντιπαθής	5a04f703-a0f2-4191-bea9-5ad92ceea3c4
ell_for_eng:S0001L04C01	with	μαζί	98197616-0230-42c8-8d02-0d9ea8a6625c
ell_for_eng:S0001L04C02	you	σου	0b77c0fe-96e0-4ade-9418-e4e906066e11
ell_for_eng:S0003L03C01	as often	όσο πιο συχνά	82d51991-dd33-4845-979b-e5040cb93f19
ell_for_eng:S0003L03C02	as possible	γίνεται	6e87cdc2-e8c9-45bf-9dad-3986ff9f600f
ell_for_eng:S0005L02C01	with someone	με κάποιον	23dca9fe-a326-4795-b7fa-c2e0f74b2df5
ell_for_eng:S0005L02C02	else	άλλο	88b56a05-15d8-4410-b94d-f8a244d79335
ell_for_eng:S0007L02C01	as much	όσο	92608fa6-dfd1-445f-aef5-500279a3e66b
ell_for_eng:S0007L02C02	as I can	μπορώ	255fe874-b9a2-448c-9f72-80ac36358fda
ell_for_eng:S0011L02C01	be able to	μπορέσω	0fad4556-f92e-46bc-b83c-54fc84b7b347
ell_for_eng:S0011L02C02	to speak	να μιλήσω	c42cd1a7-26b1-448e-ac93-d4e90518fe5c
ell_for_eng:S0019L02C01	don't	δεν	a98e3bef-1aa1-495b-9897-d214a2d3b823
ell_for_eng:S0019L02C02	want to	θέλω να	7a333753-75ca-49e9-8253-0b2a4512d61a
ell_for_eng:S0024L01C01	not	δεν	ba79020a-26d1-4264-8601-5f7332859e6e
ell_for_eng:S0024L01C02	going to be able to	θα μπορέσω να	2056198c-0752-4c93-9bbe-de80e1311b08
ell_for_eng:S0026L05C01	don't	δεν	a98e3bef-1aa1-495b-9897-d214a2d3b823
ell_for_eng:S0026L05C02	I like to	μου αρέσει να	e901b6b0-2424-4748-b6cb-9284b615bbd1
ell_for_eng:S0034L01C01	doesn't	δεν	1cdb7f96-4502-49e7-a08f-62961cc45ff7
ell_for_eng:S0034L01C02	want to	θέλει να	7a333753-75ca-49e9-8253-0b2a4512d61a
ell_for_eng:S0035L01C01	doesn't	δεν	1cdb7f96-4502-49e7-a08f-62961cc45ff7
ell_for_eng:S0035L01C02	want to	θέλει να	7a333753-75ca-49e9-8253-0b2a4512d61a
ell_for_eng:S0035L01U08	she doesn't want me to leave now	δεν θέλει να φύγω τώρα	38a9c9af-c75f-4f82-a9b6-fbae5e809ccf
ell_for_eng:S0036L01C01	don't	δεν	a98e3bef-1aa1-495b-9897-d214a2d3b823
ell_for_eng:S0036L01C02	want to	θέλουμε να	7a333753-75ca-49e9-8253-0b2a4512d61a
